IDCNTRY,IDSCHOOL,IDTEALIN,IDTEACH,IDLINK,ITCOURSE,experience,sex,age,prob_class_size,prob_much_material,prob_much_time,prob_need_prep,prob_need_class_time,prob_much_pressure,prob_change_material,prob_admin_tasks,class_size,stud_lang_diff,style_daily_lives,style_explain_work,style_challenge,style_discussion,style_link_previous,style_procedures,style_express_ideas,class_time,stud_explain_new,stud_observe_phenom,stud_demo_exp,stud_plan_exp,stud_conduct_exp,stud_present,stud_interpret,stud_use_evid,stud_read_text,stud_memorize,stud_formulas,stud_field,stud_heterogeneous,stud_homogenous,computer_sci,computer_stud,computer_class,computer_school,computer_class_freq,computer_low_freq,computer_high_freq,computer_spec_freq,hw_freq,hw_time,hw_correct,hw_self_correct,hw_discuss,hw_complete,hw_graded,assess_observe,assess_ask,assess_short,assess_long,assess_projects,pd_hours,language,school_acad_focus_score,limited_by_needs_score,school_safe_score,job_satisfaction_score,emph_investigation_score,school_acad_focus,limited_by_needs,school_safe,job_satisfaction,emph_investigation,bio_coverage,chem_coverage,phys_coverage,earth_coverage,edu_level,study_stem,study_edu,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
440,5020,50200505,502005,5,Earth science,43.0,Female,60 or more,3.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,32.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,120.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,6–15 hours,Lithuanian,11.55005,9.11668,10.58171,8.48286,8.81776,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,,100.0,,1,0,492.59686284615395,510.11644984615384,486.5023714615385,492.5184313846155,497.46534876923084,494.456818,484.15141384615384,483.70563361538467,485.4995374615385,502.3399192307692,515.6014380769232,499.7214497692306,503.4576233846153,502.27234769230773,491.7874724615386,510.5924182307692
440,5020,50200510,502005,10,Earth science,43.0,Female,60 or more,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,30.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,120.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,6–15 hours,Lithuanian,11.55005,9.11668,10.58171,8.48286,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,,100.0,,1,0,480.94854232000006,494.0405756,479.8110065600001,483.95779944000003,478.49319504000005,494.03911872000003,478.35243824000014,473.0671355200001,470.77445336000005,487.42837136,501.9829584799999,489.20619912,490.68068272000016,489.40265999999997,483.35586712,495.9712570400001
440,5020,50200607,502006,7,Physics,20.0,Female,40–49,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,29.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,,,,,,,,2.0,30.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,Less than 6 hours,Lithuanian,12.78977,8.63238,13.87035,11.74559,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,85.71429,,ISCED Level 7,1,0,480.94854232000006,494.0405756,479.8110065600001,483.95779944000003,478.49319504000005,494.03911872000003,478.35243824000014,473.0671355200001,470.77445336000005,487.42837136,501.9829584799999,489.20619912,490.68068272000016,489.40265999999997,483.35586712,495.9712570400001
440,5023,50230202,502302,2,Physics,48.0,Female,60 or more,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,90.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,,,,,,,,1.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,6–15 hours,Lithuanian,9.44792,13.61824,9.18523,8.48286,11.67481,Medium Emphasis,Not Limited,Safe and Orderly,Satisfied,About Half the Lessons or More,,,100.0,,ISCED Level 6,1,0,416.961034,454.93822200000005,423.05595428571434,422.382736,446.8313754285714,423.0990871428571,412.0436,402.69235457142855,406.50042114285714,451.34226942857146,446.79796028571434,449.20707114285705,437.9603911428572,448.03580142857146,454.0893102857143,439.76086571428567
440,5023,50230204,502302,4,Earth science,48.0,Female,60 or more,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,90.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,30.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,6–15 hours,Lithuanian,9.74934,10.69865,9.18523,8.48286,11.31862,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,About Half the Lessons or More,,,,100.0,ISCED Level 6,1,0,416.961034,454.93822200000005,423.05595428571434,422.382736,446.8313754285714,423.0990871428571,412.0436,402.69235457142855,406.50042114285714,451.34226942857146,446.79796028571434,449.20707114285705,437.9603911428572,448.03580142857146,454.0893102857143,439.76086571428567
440,5023,50230303,502303,3,Chemistry,34.0,Male,50–59,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,10.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6–15 hours,Lithuanian,9.74934,10.14509,13.87035,8.48286,6.51309,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,75.0,,,ISCED Level 7,1,0,416.961034,454.93822200000005,423.05595428571434,422.382736,446.8313754285714,423.0990871428571,412.0436,402.69235457142855,406.50042114285714,451.34226942857146,446.79796028571434,449.20707114285705,437.9603911428572,448.03580142857146,454.0893102857143,439.76086571428567
440,5023,50230305,502303,5,Biology,34.0,Male,50–59,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,10.0,0.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,45.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,6–15 hours,Lithuanian,10.05102,11.28828,13.87035,7.74231,8.0387,High Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,71.42857,,,,ISCED Level 7,1,0,416.961034,454.93822200000005,423.05595428571434,422.382736,446.8313754285714,423.0990871428571,412.0436,402.69235457142855,406.50042114285714,451.34226942857146,446.79796028571434,449.20707114285705,437.9603911428572,448.03580142857146,454.0893102857143,439.76086571428567
440,5024,50240202,502402,2,Physics,20.0,Male,40–49,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,20.0,4.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,90.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16–35 hours,Lithuanian,9.44792,10.14509,11.14932,7.21969,10.61377,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,71.42857,,ISCED Level 7,1,0,476.78474387500006,469.907799625,486.08119962499995,482.1427678749999,473.2177345,485.48604737500006,489.6180217500001,474.81360637500006,477.91914349999996,472.66539825000007,470.64481325,480.42518062500005,472.3825945,471.17771500000003,462.345795,464.10464924999997
440,5024,50240303,502403,3,Biology,16.0,Female,40–49,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,45.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,Less than 6 hours,Lithuanian,11.85103,8.15603,9.18523,9.22836,10.61377,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,100.0,,,,ISCED Level 3,1,1,476.78474387500006,469.907799625,486.08119962499995,482.1427678749999,473.2177345,485.48604737500006,489.6180217500001,474.81360637500006,477.91914349999996,472.66539825000007,470.64481325,480.42518062500005,472.3825945,471.17771500000003,462.345795,464.10464924999997
440,5024,50240404,502404,4,Chemistry,21.0,Female,50–59,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,20.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,90.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,6–15 hours,Lithuanian,11.55005,7.18242,13.87035,11.74559,9.37904,High Emphasis,Very Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,100.0,,,ISCED Level 7,1,0,476.78474387500006,469.907799625,486.08119962499995,482.1427678749999,473.2177345,485.48604737500006,489.6180217500001,474.81360637500006,477.91914349999996,472.66539825000007,470.64481325,480.42518062500005,472.3825945,471.17771500000003,462.345795,464.10464924999997
440,5024,50240505,502405,5,Earth science,22.0,Male,40–49,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,20.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,2.0,15.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,6–15 hours,Lithuanian,11.85103,12.67245,13.87035,9.7693,8.81776,High Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 7,1,0,476.78474387500006,469.907799625,486.08119962499995,482.1427678749999,473.2177345,485.48604737500006,489.6180217500001,474.81360637500006,477.91914349999996,472.66539825000007,470.64481325,480.42518062500005,472.3825945,471.17771500000003,462.345795,464.10464924999997
440,5025,50250303,502503,3,Physics,36.0,Male,50–59,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,20.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,16–35 hours,Lithuanian,10.05102,10.69865,8.78337,7.74231,6.51309,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,,85.71429,,ISCED Level 7,1,1,529.5862856470587,551.9103417647059,521.014164117647,534.3465692941176,540.2750418823529,533.2135501176471,535.5837155294117,520.3236430588234,534.1214343529413,544.9570895294119,557.7348831764706,556.6652508235296,547.0035304705882,544.579232,542.9596022352941,567.2943701176472
440,5025,50250404,502504,4,Biology,24.0,Female,50–59,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,20.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,45.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,16–35 hours,Lithuanian,10.65284,7.18242,10.58171,9.22836,10.61377,High Emphasis,Very Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 7,1,0,529.5862856470587,551.9103417647059,521.014164117647,534.3465692941176,540.2750418823529,533.2135501176471,535.5837155294117,520.3236430588234,534.1214343529413,544.9570895294119,557.7348831764706,556.6652508235296,547.0035304705882,544.579232,542.9596022352941,567.2943701176472
440,5025,50250505,502505,5,Chemistry,21.0,Female,50–59,3.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,20.0,0.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,More than 35 hours,Lithuanian,11.25098,10.69865,11.78998,10.25874,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,75.0,,,ISCED Level 7,1,1,529.5862856470587,551.9103417647059,521.014164117647,534.3465692941176,540.2750418823529,533.2135501176471,535.5837155294117,520.3236430588234,534.1214343529413,544.9570895294119,557.7348831764706,556.6652508235296,547.0035304705882,544.579232,542.9596022352941,567.2943701176472
440,5025,50250606,502506,6,Earth science,20.0,Female,50–59,2.0,2.0,2.0,2.0,3.0,1.0,0.0,3.0,20.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,90.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,,,,,,,,2.0,30.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,More than 35 hours,Lithuanian,11.15485,10.69865,9.61153,8.48286,10.96886,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 6,1,0,529.5862856470587,551.9103417647059,521.014164117647,534.3465692941176,540.2750418823529,533.2135501176471,535.5837155294117,520.3236430588234,534.1214343529413,544.9570895294119,557.7348831764706,556.6652508235296,547.0035304705882,544.579232,542.9596022352941,567.2943701176472
440,5026,50260202,502602,2,Physics,39.0,Female,60 or more,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,90.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,16–35 hours,Lithuanian,11.55005,13.61824,13.87035,11.74559,6.51309,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,57.14286,,ISCED Level 7,1,1,430.8221400000001,426.64939599999997,424.5199845714286,435.4842917142857,434.308852,415.09896714285713,440.2720905714286,417.5976165714286,419.4209688571429,414.24177485714296,414.50437999999997,444.8812697142858,429.8497228571429,442.52203800000007,410.44936085714284,408.6842294285714
440,5026,50260303,502603,3,Chemistry,35.0,Female,50–59,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,30.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,16–35 hours,Lithuanian,8.54651,10.69865,8.78337,6.74486,6.51309,Medium Emphasis,Somewhat Limited,Safe and Orderly,Less than Satisfied,Less than Half the Lessons,,37.5,,,ISCED Level 7,1,1,430.8221400000001,426.64939599999997,424.5199845714286,435.4842917142857,434.308852,415.09896714285713,440.2720905714286,417.5976165714286,419.4209688571429,414.24177485714296,414.50437999999997,444.8812697142858,429.8497228571429,442.52203800000007,410.44936085714284,408.6842294285714
440,5026,50260404,502604,4,Earth science,7.0,Male,25–29,1.0,2.0,1.0,3.0,3.0,0.0,1.0,1.0,10.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,90.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,0.0,16–35 hours,Lithuanian,10.05102,6.64377,10.58171,6.19622,8.81776,High Emphasis,Very Limited,Very Safe and Orderly,Less than Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 6,1,0,430.8221400000001,426.64939599999997,424.5199845714286,435.4842917142857,434.308852,415.09896714285713,440.2720905714286,417.5976165714286,419.4209688571429,414.24177485714296,414.50437999999997,444.8812697142858,429.8497228571429,442.52203800000007,410.44936085714284,408.6842294285714
440,5026,50260505,502605,5,Biology,18.0,Female,30–39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,None,Lithuanian,11.55005,10.14509,13.87035,8.48286,6.51309,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 6,1,1,430.8221400000001,426.64939599999997,424.5199845714286,435.4842917142857,434.308852,415.09896714285713,440.2720905714286,417.5976165714286,419.4209688571429,414.24177485714296,414.50437999999997,444.8812697142858,429.8497228571429,442.52203800000007,410.44936085714284,408.6842294285714
440,5027,50270202,502702,2,Physics,10.0,Female,30–39,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,6.0,,3.0,2.0,2.0,1.0,2.0,1.0,3.0,120.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,0.0,,,,,,,,1.0,15.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,16–35 hours,Lithuanian,10.05102,8.15603,10.58171,8.48286,8.0387,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,100.0,,ISCED Level 6,1,1,420.47892666666667,438.8235573333333,431.5735506666667,425.661302,434.3322453333333,437.36471933333337,426.12613533333325,413.48491600000006,422.61780666666664,471.17716733333333,429.0225533333333,423.42394799999994,481.0170826666667,413.1975073333333,472.0569233333333,442.572914
440,5027,50270303,502703,3,Biology,18.0,Female,50–59,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,45.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,16–35 hours,Lithuanian,8.24467,10.14509,10.07263,9.7693,10.24199,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,85.71429,,,,ISCED Level 6,1,0,420.47892666666667,438.8235573333333,431.5735506666667,425.661302,434.3322453333333,437.36471933333337,426.12613533333325,413.48491600000006,422.61780666666664,471.17716733333333,429.0225533333333,423.42394799999994,481.0170826666667,413.1975073333333,472.0569233333333,442.572914
440,5027,50270404,502704,4,Chemistry,28.0,Female,50–59,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,7.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,100.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,,,,,,,,1.0,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6–15 hours,Lithuanian,9.14714,8.15603,7.62717,10.25874,9.83696,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,,25.0,,,ISCED Level 7,1,0,420.47892666666667,438.8235573333333,431.5735506666667,425.661302,434.3322453333333,437.36471933333337,426.12613533333325,413.48491600000006,422.61780666666664,471.17716733333333,429.0225533333333,423.42394799999994,481.0170826666667,413.1975073333333,472.0569233333333,442.572914
440,5027,50270505,502705,5,Earth science,32.0,Female,50–59,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,1.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,Less than 6 hours,Lithuanian,8.8469,9.6191,9.18523,6.74486,6.51309,Medium Emphasis,Somewhat Limited,Safe and Orderly,Less than Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 6,1,1,420.47892666666667,438.8235573333333,431.5735506666667,425.661302,434.3322453333333,437.36471933333337,426.12613533333325,413.48491600000006,422.61780666666664,471.17716733333333,429.0225533333333,423.42394799999994,481.0170826666667,413.1975073333333,472.0569233333333,442.572914
440,5028,50280202,502802,2,Physics,42.0,Male,60 or more,2.0,2.0,0.0,1.0,2.0,2.0,2.0,3.0,23.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,270.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,16–35 hours,Lithuanian,10.65284,8.63238,10.58171,9.22836,8.81776,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,,71.42857,,ISCED Level 6,1,1,500.7083654444443,520.9420997777778,497.1052985555555,509.4431092222221,513.6050416666666,520.2452786666666,493.9720741111113,493.8490867777779,488.34882211111096,509.02330966666676,522.0153274444443,515.1616566666667,520.3926857777778,502.8552891111111,507.08187355555555,522.7994815555556
440,5028,50280303,502803,3,Biology,38.0,Female,50–59,2.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,22.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,45.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,0.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,16–35 hours,Lithuanian,9.74934,7.18242,9.61153,6.19622,10.61377,Medium Emphasis,Very Limited,Safe and Orderly,Less than Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 6,1,1,500.7083654444443,520.9420997777778,497.1052985555555,509.4431092222221,513.6050416666666,520.2452786666666,493.9720741111113,493.8490867777779,488.34882211111096,509.02330966666676,522.0153274444443,515.1616566666667,520.3926857777778,502.8552891111111,507.08187355555555,522.7994815555556
440,5028,50280404,502804,4,Chemistry,25.0,Female,40–49,3.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,23.0,0.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,,,,,,,,2.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,More than 35 hours,Lithuanian,10.05102,11.28828,10.58171,7.74231,6.51309,High Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,87.5,,,ISCED Level 6,1,1,500.7083654444443,520.9420997777778,497.1052985555555,509.4431092222221,513.6050416666666,520.2452786666666,493.9720741111113,493.8490867777779,488.34882211111096,509.02330966666676,522.0153274444443,515.1616566666667,520.3926857777778,502.8552891111111,507.08187355555555,522.7994815555556
440,5028,50280505,502805,5,Earth science,20.0,Female,40–49,3.0,3.0,0.0,2.0,3.0,2.0,1.0,1.0,23.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,16–35 hours,Lithuanian,10.35236,9.11668,10.07263,8.48286,6.51309,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,,,,100.0,ISCED Level 6,1,0,500.7083654444443,520.9420997777778,497.1052985555555,509.4431092222221,513.6050416666666,520.2452786666666,493.9720741111113,493.8490867777779,488.34882211111096,509.02330966666676,522.0153274444443,515.1616566666667,520.3926857777778,502.8552891111111,507.08187355555555,522.7994815555556
440,5029,50290202,502902,2,Physics,15.0,Male,40–49,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,28.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,90.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,30.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,Less than 6 hours,Lithuanian,13.12465,12.67245,13.87035,11.74559,8.0387,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,85.71429,,ISCED Level 7,1,1,665.3969688181816,654.1535213636363,663.4095724545457,674.9135285454545,650.8153504545454,674.0206279090909,666.7926331818182,662.2115411818181,676.118082090909,654.3542914545455,655.6494335454546,660.6914500909089,660.3500700909091,646.5567567272727,656.9845756363637,662.9924249999999
440,5029,50290303,502903,3,Chemistry,20.0,Female,40–49,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,28.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,90.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,16–35 hours,Lithuanian,13.47964,11.28828,11.78998,8.48286,10.24199,Very High Emphasis,Not Limited,Very Safe and Orderly,Satisfied,Less than Half the Lessons,,50.0,,,ISCED Level 6,1,0,665.3969688181816,654.1535213636363,663.4095724545457,674.9135285454545,650.8153504545454,674.0206279090909,666.7926331818182,662.2115411818181,676.118082090909,654.3542914545455,655.6494335454546,660.6914500909089,660.3500700909091,646.5567567272727,656.9845756363637,662.9924249999999
